user_id,latitude,longitude,timestamp,hour,day,weekday,month,is_weekend
U001,28.628976120076278,77.21562421807728,2025-01-01 17:51:37,17,1,2,1,0
U001,28.6336250025612,77.21483624549393,2025-01-01 18:26:28,18,1,2,1,0
U001,28.629749050416063,77.21746943090793,2025-01-01 18:34:45,18,1,2,1,0
U001,28.63105808380252,77.2168731218524,2025-01-01 18:47:22,18,1,2,1,0
U001,28.633376470088898,77.2125082747184,2025-01-01 18:49:31,18,1,2,1,0
U001,28.627463749181263,77.21645317287124,2025-01-01 18:50:49,18,1,2,1,0
U001,28.614618614420635,77.23313916475101,2025-01-01 19:19:46,19,1,2,1,0
U001,28.608097262324097,77.22939559002734,2025-01-01 19:21:43,19,1,2,1,0
U001,28.608456832479497,77.23218962091006,2025-01-01 19:32:32,19,1,2,1,0
U001,28.611122811389443,77.23211774269537,2025-01-01 19:56:27,19,1,2,1,0
U001,28.60955927633417,77.23270754497445,2025-01-01 20:02:11,20,1,2,1,0
U001,28.607493904407324,77.23008104335706,2025-01-01 20:26:46,20,1,2,1,0
U001,28.611725465011933,77.22628818500235,2025-01-01 20:38:05,20,1,2,1,0
U001,28.608582914904844,77.23413201346669,2025-01-01 20:43:08,20,1,2,1,0
U001,28.6144921686777,77.2091401468089,2025-01-01 21:05:00,21,1,2,1,0
U001,28.61588469987247,77.21160591052053,2025-01-01 21:07:42,21,1,2,1,0
U001,28.60979942710395,77.20782521436746,2025-01-01 21:34:54,21,1,2,1,0
U001,28.612474130691783,77.2115253562825,2025-01-01 21:35:02,21,1,2,1,0
U001,28.615947681092248,77.20951104533184,2025-01-01 21:47:49,21,1,2,1,0
U001,28.61445675637968,77.21045192341292,2025-01-01 22:31:18,22,1,2,1,0
U001,28.61658634070196,77.20765164275248,2025-01-01 22:33:25,22,1,2,1,0
U001,28.61455424454425,77.2069106600529,2025-01-01 22:44:53,22,1,2,1,0
U001,28.61596746226949,77.20902797649583,2025-01-01 22:56:55,22,1,2,1,0
U001,28.61473869589781,77.20999999451236,2025-01-01 23:00:57,23,1,2,1,0
U001,28.610812592088276,77.20658819004507,2025-01-01 23:38:32,23,1,2,1,0
U001,28.616138054648594,77.20836147511038,2025-01-01 23:43:51,23,1,2,1,0
U001,28.61540825605292,77.21533566563944,2025-01-01 23:59:00,23,1,2,1,0
U001,28.61590441051311,77.2080381577621,2025-01-02 00:05:26,0,2,3,1,0
U001,28.61529685483793,77.2071430073612,2025-01-02 00:17:36,0,2,3,1,0
U001,28.61568228449365,77.20935099976913,2025-01-02 00:52:40,0,2,3,1,0
U001,28.6131930481769,77.20949082442833,2025-01-02 01:14:03,1,2,3,1,0
U001,28.61375214836982,77.21004341910158,2025-01-02 01:17:38,1,2,3,1,0
U001,28.61022066610488,77.20320709925845,2025-01-02 01:49:35,1,2,3,1,0
U001,28.612560611317097,77.20961103033152,2025-01-02 02:11:44,2,2,3,1,0
U001,28.61606787540963,77.20758712655538,2025-01-02 02:36:12,2,2,3,1,0
U001,28.615212426305536,77.21181038538266,2025-01-02 02:37:03,2,2,3,1,0
U001,28.612927222400007,77.2107112602395,2025-01-02 02:41:48,2,2,3,1,0
U001,28.61237725937662,77.20520714711265,2025-01-02 02:50:32,2,2,3,1,0
U001,28.61466577635023,77.21179433654387,2025-01-02 03:15:37,3,2,3,1,0
U001,28.61371148948772,77.20950136617913,2025-01-02 03:26:55,3,2,3,1,0
U001,28.616167663587685,77.208295644801,2025-01-02 03:32:17,3,2,3,1,0
U001,28.612088915437127,77.21018441934764,2025-01-02 03:46:10,3,2,3,1,0
U001,28.61399649167783,77.20922278475399,2025-01-02 03:54:27,3,2,3,1,0
U001,28.61384368157761,77.20968356026674,2025-01-02 04:18:36,4,2,3,1,0
U001,28.61752153756116,77.21106758832359,2025-01-02 04:24:54,4,2,3,1,0
U001,28.610690595347144,77.20727005961119,2025-01-02 04:25:09,4,2,3,1,0
U001,28.613043004632534,77.20840134728385,2025-01-02 05:05:33,5,2,3,1,0
U001,28.61961909035073,77.20949113681615,2025-01-02 05:11:25,5,2,3,1,0
U001,28.61332124448537,77.21081486969543,2025-01-02 05:35:38,5,2,3,1,0
U001,28.61740577627158,77.21130105226163,2025-01-02 06:10:25,6,2,3,1,0
U001,28.61374817925492,77.20854438269603,2025-01-02 06:44:32,6,2,3,1,0
U001,28.61353105152639,77.20958512016972,2025-01-02 06:47:51,6,2,3,1,0
U001,28.610782526735345,77.20842871927393,2025-01-02 06:50:28,6,2,3,1,0
U001,28.61244972903988,77.21013357226434,2025-01-02 06:53:15,6,2,3,1,0
U001,28.61253723565814,77.2101326413788,2025-01-02 07:04:58,7,2,3,1,0
U001,28.614081103386443,77.2088432497414,2025-01-02 07:08:41,7,2,3,1,0
U001,28.60977492900585,77.20824373899603,2025-01-02 07:14:35,7,2,3,1,0
U001,28.61120044952454,77.2065298867021,2025-01-02 07:25:49,7,2,3,1,0
U001,28.615263479501213,77.20759562328774,2025-01-02 07:40:12,7,2,3,1,0
U001,28.62511364860436,77.21266478991375,2025-01-02 08:08:49,8,2,3,1,0
U001,28.624427623105568,77.20859903080638,2025-01-02 08:10:11,8,2,3,1,0
U001,28.620836404271508,77.21374375607265,2025-01-02 08:17:00,8,2,3,1,0
U001,28.623349302764854,77.2091985999521,2025-01-02 08:45:18,8,2,3,1,0
U001,28.62130157363923,77.21613960316616,2025-01-02 08:59:38,8,2,3,1,0
U001,28.63534482954256,77.21748837822233,2025-01-02 09:19:28,9,2,3,1,0
U001,28.630038280203944,77.21816216422629,2025-01-02 09:33:38,9,2,3,1,0
U001,28.63176724151876,77.21849442717475,2025-01-02 09:43:21,9,2,3,1,0
U001,28.627949687414144,77.2175849735921,2025-01-02 10:20:40,10,2,3,1,0
U001,28.630159479477197,77.21671633950899,2025-01-02 10:23:00,10,2,3,1,0
U001,28.630536433729404,77.21565775070763,2025-01-02 10:35:01,10,2,3,1,0
U001,28.627213606052287,77.21542428880441,2025-01-02 10:54:17,10,2,3,1,0
U001,28.627609232723355,77.21571365270643,2025-01-02 11:04:06,11,2,3,1,0
U001,28.630841358084854,77.21431775078763,2025-01-02 11:24:16,11,2,3,1,0
U001,28.629594711450807,77.21476113547928,2025-01-02 11:30:42,11,2,3,1,0
U001,28.62990405358232,77.21841382773518,2025-01-02 11:48:36,11,2,3,1,0
U001,28.63109115615878,77.22275469610616,2025-01-02 12:39:24,12,2,3,1,0
U001,28.632011810570607,77.21817933678763,2025-01-02 12:44:29,12,2,3,1,0
U001,28.629326631500984,77.22006858768522,2025-01-02 12:46:19,12,2,3,1,0
U001,28.63174378978016,77.21959457202185,2025-01-02 12:58:13,12,2,3,1,0
U001,28.627502172616666,77.21545250681575,2025-01-02 12:58:57,12,2,3,1,0
U001,28.630482613060774,77.21839191443193,2025-01-02 13:06:36,13,2,3,1,0
U001,28.631366484040655,77.215842047886,2025-01-02 13:14:02,13,2,3,1,0
U001,28.63099961539849,77.2161764813128,2025-01-02 13:44:43,13,2,3,1,0
U001,28.63144493526494,77.21581158006741,2025-01-02 13:55:39,13,2,3,1,0
U001,28.63453116706661,77.22423762357708,2025-01-02 14:01:15,14,2,3,1,0
U001,28.629734163262608,77.21708619133449,2025-01-02 14:14:53,14,2,3,1,0
U001,28.629641692688026,77.22021021788207,2025-01-02 14:40:31,14,2,3,1,0
U001,28.635515066348795,77.21812850633073,2025-01-02 15:26:42,15,2,3,1,0
U001,28.631269428584776,77.21848683968192,2025-01-02 15:32:52,15,2,3,1,0
U001,28.63127299646784,77.21524432575193,2025-01-02 15:46:24,15,2,3,1,0
U001,28.62983360155252,77.21474030398245,2025-01-02 16:04:56,16,2,3,1,0
U001,28.6300525138042,77.22102754678845,2025-01-02 16:23:29,16,2,3,1,0
U001,28.63088649976922,77.21637629637962,2025-01-02 16:54:04,16,2,3,1,0
U001,28.63122941930753,77.21680063719994,2025-01-02 17:23:13,17,2,3,1,0
U001,28.63099948139068,77.22178851634324,2025-01-02 17:51:14,17,2,3,1,0
U001,28.629692939083565,77.21753149101761,2025-01-02 17:57:44,17,2,3,1,0
U001,28.63098428533036,77.21616860167357,2025-01-02 17:59:43,17,2,3,1,0
U001,28.63240446482731,77.21923403320334,2025-01-02 18:33:14,18,2,3,1,0
U001,28.62940755138014,77.21660795333041,2025-01-02 18:47:56,18,2,3,1,0
U001,28.6297745863436,77.21712102038897,2025-01-02 18:59:10,18,2,3,1,0
U001,28.619213063791324,77.21213029723704,2025-01-02 19:44:06,19,2,3,1,0
U001,28.62395200525344,77.2090879350482,2025-01-02 19:46:30,19,2,3,1,0
U001,28.62405446730688,77.2115784327206,2025-01-02 19:51:06,19,2,3,1,0
U001,28.624404580061835,77.21285357071832,2025-01-02 19:59:26,19,2,3,1,0
U001,28.61118836924164,77.22939181683844,2025-01-02 20:06:16,20,2,3,1,0
U001,28.611185286279948,77.22997501816597,2025-01-02 20:12:57,20,2,3,1,0
U001,28.60996881648551,77.22945633057745,2025-01-02 20:18:17,20,2,3,1,0
U001,28.61182350753515,77.22631305574403,2025-01-02 20:29:27,20,2,3,1,0
U001,28.611211573767683,77.22756806161806,2025-01-02 21:05:00,21,2,3,1,0
U001,28.60976056964404,77.23035485533009,2025-01-02 21:11:08,21,2,3,1,0
U001,28.6085695568498,77.23057217645079,2025-01-02 21:14:54,21,2,3,1,0
U001,28.61188447106458,77.22838065680432,2025-01-02 21:42:36,21,2,3,1,0
U001,28.613350794916418,77.23064803224806,2025-01-02 21:54:28,21,2,3,1,0
U001,28.613929415923074,77.20823125287865,2025-01-02 22:00:52,22,2,3,1,0
U001,28.61499340206664,77.2097565045672,2025-01-02 22:27:43,22,2,3,1,0
U001,28.61776574491275,77.21146008971142,2025-01-02 22:46:32,22,2,3,1,0
U001,28.61527823340933,77.21018620085303,2025-01-02 22:48:17,22,2,3,1,0
U001,28.61851153305209,77.21032450521447,2025-01-02 22:50:29,22,2,3,1,0
U001,28.61392591589167,77.2094360402812,2025-01-02 23:07:52,23,2,3,1,0
U001,28.617933652724933,77.21217098823145,2025-01-02 23:39:42,23,2,3,1,0
U001,28.61404670196244,77.20802423582211,2025-01-02 23:51:01,23,2,3,1,0
U001,28.613803813284047,77.2111685996634,2025-01-03 00:07:58,0,3,4,1,0
U001,28.61618065916145,77.21120877243209,2025-01-03 00:11:01,0,3,4,1,0
U001,28.613568461181128,77.20736241337285,2025-01-03 00:24:31,0,3,4,1,0
U001,28.61455404125661,77.20601332487803,2025-01-03 00:26:35,0,3,4,1,0
U001,28.614249062517995,77.20906203244064,2025-01-03 00:34:34,0,3,4,1,0
U001,28.61461873050726,77.2097910512234,2025-01-03 01:15:36,1,3,4,1,0
U001,28.612736357918926,77.2095770405912,2025-01-03 01:25:21,1,3,4,1,0
U001,28.61452621928911,77.20638827996892,2025-01-03 01:31:38,1,3,4,1,0
U001,28.613621380935346,77.20637833320475,2025-01-03 01:36:31,1,3,4,1,0
U001,28.613491118324497,77.20783072784823,2025-01-03 01:43:08,1,3,4,1,0
U001,28.614838291049274,77.21270032367362,2025-01-03 02:05:43,2,3,4,1,0
U001,28.612134490725715,77.20578423634599,2025-01-03 02:15:10,2,3,4,1,0
U001,28.61190757900478,77.20663324084317,2025-01-03 02:26:06,2,3,4,1,0
U001,28.61398055141781,77.20869357842096,2025-01-03 02:52:43,2,3,4,1,0
U001,28.613097185681323,77.21355263781005,2025-01-03 03:05:00,3,3,4,1,0
U001,28.613680664199503,77.20930810385032,2025-01-03 03:12:58,3,3,4,1,0
U001,28.6125793346656,77.21145014368692,2025-01-03 03:19:00,3,3,4,1,0
U001,28.61575068275677,77.20746241695063,2025-01-03 03:22:36,3,3,4,1,0
U001,28.614102025314704,77.20733169650735,2025-01-03 04:11:05,4,3,4,1,0
U001,28.615061945750423,77.20728817870064,2025-01-03 04:18:40,4,3,4,1,0
U001,28.613925600943983,77.20961613936859,2025-01-03 04:20:22,4,3,4,1,0
U001,28.613290713313763,77.2081243113462,2025-01-03 04:28:11,4,3,4,1,0
U001,28.61388303501155,77.20869570428954,2025-01-03 05:02:39,5,3,4,1,0
U001,28.61532711655238,77.20912413899364,2025-01-03 05:15:07,5,3,4,1,0
U001,28.614487073002177,77.21146648296379,2025-01-03 05:29:18,5,3,4,1,0
U001,28.61092091266909,77.20978723973381,2025-01-03 05:45:36,5,3,4,1,0
U001,28.61294746159908,77.21215411385643,2025-01-03 06:01:45,6,3,4,1,0
U001,28.61216730474046,77.20678979882905,2025-01-03 06:27:09,6,3,4,1,0
U001,28.61459910856359,77.20918398084432,2025-01-03 06:44:17,6,3,4,1,0
U001,28.61305554092133,77.2090797773919,2025-01-03 06:44:36,6,3,4,1,0
U001,28.608684863425363,77.20544779307899,2025-01-03 06:56:17,6,3,4,1,0
U001,28.61270557807796,77.21089559559375,2025-01-03 07:06:38,7,3,4,1,0
U001,28.611397066823223,77.21037611497587,2025-01-03 07:24:07,7,3,4,1,0
U001,28.612152970236348,77.2077797020226,2025-01-03 07:53:42,7,3,4,1,0
U001,28.621743947795697,77.21794960992526,2025-01-03 08:04:52,8,3,4,1,0
U001,28.6197480692561,77.21316659539623,2025-01-03 08:08:09,8,3,4,1,0
U001,28.625323831074013,77.21783684154288,2025-01-03 08:21:07,8,3,4,1,0
U001,28.621671871535337,77.21350585647117,2025-01-03 08:27:31,8,3,4,1,0
U001,28.621643996284167,77.21197000992669,2025-01-03 08:43:14,8,3,4,1,0
U001,28.63276397497606,77.21900885393184,2025-01-03 09:01:22,9,3,4,1,0
U001,28.629745258287876,77.21831819038758,2025-01-03 09:07:04,9,3,4,1,0
U001,28.63594255047253,77.21769525579082,2025-01-03 09:09:54,9,3,4,1,0
U001,28.621245064732697,77.21337532604278,2025-01-03 09:27:49,9,3,4,1,0
U001,28.627292751878954,77.21579650468964,2025-01-03 09:59:49,9,3,4,1,0
U001,28.62875726861237,77.21739205646146,2025-01-03 10:17:37,10,3,4,1,0
U001,28.63060166742176,77.21615726493741,2025-01-03 10:38:46,10,3,4,1,0
U001,28.631527958150937,77.21587184241626,2025-01-03 10:47:37,10,3,4,1,0
U001,28.630466912342023,77.21715329380928,2025-01-03 10:52:03,10,3,4,1,0
U001,28.630801212482,77.21898605068876,2025-01-03 11:27:36,11,3,4,1,0
U001,28.62720371463688,77.21870120689128,2025-01-03 11:43:42,11,3,4,1,0
U001,28.629556631308464,77.21635451580173,2025-01-03 11:50:44,11,3,4,1,0
U001,28.62862443374937,77.21811856915288,2025-01-03 11:57:58,11,3,4,1,0
U001,28.635273611274656,77.22127109306976,2025-01-03 12:10:17,12,3,4,1,0
U001,28.63210067233372,77.21855195199872,2025-01-03 12:19:39,12,3,4,1,0
U001,28.632009492414745,77.21795434164447,2025-01-03 12:23:23,12,3,4,1,0
U001,28.63040569946643,77.21834778707166,2025-01-03 12:41:24,12,3,4,1,0
U001,28.630289089189496,77.2163355905037,2025-01-03 12:43:53,12,3,4,1,0
U001,28.630014697682743,77.21722608399462,2025-01-03 13:11:53,13,3,4,1,0
U001,28.62955369210194,77.21263706002169,2025-01-03 13:17:56,13,3,4,1,0
U001,28.626353221914982,77.21514482394971,2025-01-03 13:19:47,13,3,4,1,0
U001,28.63270097089012,77.22031370426494,2025-01-03 13:32:43,13,3,4,1,0
U001,28.63112045592323,77.21863423613007,2025-01-03 13:40:16,13,3,4,1,0
U001,28.631514261935976,77.21648753982257,2025-01-03 14:31:23,14,3,4,1,0
U001,28.62918608657195,77.21945344991438,2025-01-03 14:42:51,14,3,4,1,0
U001,28.63207075927827,77.21889842205553,2025-01-03 14:50:50,14,3,4,1,0
U001,28.626966388148908,77.2171357244291,2025-01-03 15:20:18,15,3,4,1,0
U001,28.62954472508371,77.21856312020606,2025-01-03 15:37:47,15,3,4,1,0
U001,28.63059680219112,77.21843954165954,2025-01-03 15:45:35,15,3,4,1,0
U001,28.62768810375056,77.2205983557734,2025-01-03 15:50:13,15,3,4,1,0
U001,28.627845972586208,77.21833449638095,2025-01-03 16:06:23,16,3,4,1,0
U001,28.630120161136563,77.21611576535945,2025-01-03 16:08:49,16,3,4,1,0
U001,28.62969239186431,77.21945515671673,2025-01-03 16:21:24,16,3,4,1,0
U001,28.62910076932439,77.2182514938692,2025-01-03 16:34:09,16,3,4,1,0
U001,28.62827141542781,77.21860079313173,2025-01-03 17:08:13,17,3,4,1,0
U001,28.634264748410587,77.21835633798396,2025-01-03 17:25:23,17,3,4,1,0
U001,28.630552635324182,77.21797214541857,2025-01-03 17:37:55,17,3,4,1,0
U001,28.630417721438285,77.21935623807835,2025-01-03 18:09:24,18,3,4,1,0
U001,28.63106634549976,77.21629291610975,2025-01-03 18:10:25,18,3,4,1,0
U001,28.63383111634093,77.22082208303112,2025-01-03 18:41:42,18,3,4,1,0
U001,28.63381800614372,77.22210161196914,2025-01-03 18:47:38,18,3,4,1,0
U001,28.625104949558484,77.21240834500738,2025-01-03 19:44:15,19,3,4,1,0
U001,28.625427122507,77.21546228765942,2025-01-03 19:47:40,19,3,4,1,0
U001,28.619289861315977,77.21275318123674,2025-01-03 19:49:13,19,3,4,1,0
U001,28.613450722013614,77.20834098406105,2025-01-03 20:05:25,20,3,4,1,0
U001,28.6144890283148,77.20900406607556,2025-01-03 20:18:31,20,3,4,1,0
U001,28.61354176506223,77.2059192611857,2025-01-03 20:44:48,20,3,4,1,0
U001,28.613960008410796,77.20885686695163,2025-01-03 21:32:32,21,3,4,1,0
U001,28.609391865731936,77.20511002102398,2025-01-03 21:44:31,21,3,4,1,0
U001,28.617369080622,77.20858588746042,2025-01-03 21:49:32,21,3,4,1,0
U001,28.61542526035588,77.20927250763532,2025-01-03 22:20:10,22,3,4,1,0
U001,28.61333575570957,77.20860452306891,2025-01-03 22:27:11,22,3,4,1,0
U001,28.615557896723388,77.2101365377287,2025-01-03 22:37:12,22,3,4,1,0
U001,28.613102953500128,77.2099905775287,2025-01-03 22:41:58,22,3,4,1,0
U001,28.61772987772177,77.20262740228802,2025-01-03 22:55:23,22,3,4,1,0
U001,28.61374134225546,77.2060078555097,2025-01-03 23:01:36,23,3,4,1,0
U001,28.612430013382404,77.20655924433005,2025-01-03 23:33:27,23,3,4,1,0
U001,28.61901501527885,77.21275024303742,2025-01-03 23:44:00,23,3,4,1,0
U001,28.61388610879549,77.20720281404134,2025-01-04 00:16:37,0,4,5,1,1
U001,28.61121271307297,77.21073934490698,2025-01-04 00:23:44,0,4,5,1,1
U001,28.615269404638298,77.20868502384172,2025-01-04 00:40:35,0,4,5,1,1
U001,28.61210312796442,77.20833943178377,2025-01-04 01:01:12,1,4,5,1,1
U001,28.613396509605703,77.2104715490726,2025-01-04 01:05:27,1,4,5,1,1
U001,28.611275476755047,77.2070197818213,2025-01-04 01:20:12,1,4,5,1,1
U001,28.616839730306268,77.2093833229794,2025-01-04 01:20:21,1,4,5,1,1
U001,28.61297912248532,77.20804564737922,2025-01-04 01:31:10,1,4,5,1,1
U001,28.617006173289397,77.20998916701372,2025-01-04 02:06:11,2,4,5,1,1
U001,28.61078512418705,77.20734499884242,2025-01-04 02:12:44,2,4,5,1,1
U001,28.612029500492845,77.20204885227595,2025-01-04 02:36:24,2,4,5,1,1
U001,28.61456577408477,77.20992596272298,2025-01-04 02:51:08,2,4,5,1,1
U001,28.61510200389125,77.20783331213181,2025-01-04 02:59:27,2,4,5,1,1
U001,28.614028523985084,77.20822086028319,2025-01-04 03:40:24,3,4,5,1,1
U001,28.614701538454398,77.20986848635333,2025-01-04 03:47:34,3,4,5,1,1
U001,28.611051962470217,77.21076666291124,2025-01-04 03:48:55,3,4,5,1,1
U001,28.61407282278507,77.20965330792703,2025-01-04 03:48:57,3,4,5,1,1
U001,28.611310829202537,77.21335347003495,2025-01-04 03:58:06,3,4,5,1,1
U001,28.615350348982403,77.2081850306928,2025-01-04 04:20:29,4,4,5,1,1
U001,28.617041366772828,77.20812920944418,2025-01-04 04:27:57,4,4,5,1,1
U001,28.612264963551876,77.20758339198944,2025-01-04 04:34:22,4,4,5,1,1
U001,28.61255237978609,77.21006719318981,2025-01-04 04:43:44,4,4,5,1,1
U001,28.617389398106525,77.21229047106046,2025-01-04 04:45:10,4,4,5,1,1
U001,28.608736983870813,77.21104007870484,2025-01-04 05:20:43,5,4,5,1,1
U001,28.610638870094693,77.20894287667984,2025-01-04 05:27:00,5,4,5,1,1
U001,28.614732385078145,77.20850100325596,2025-01-04 05:36:02,5,4,5,1,1
U001,28.612229847290354,77.2090625511568,2025-01-04 05:50:23,5,4,5,1,1
U001,28.61113849465636,77.21241690248492,2025-01-04 06:22:14,6,4,5,1,1
U001,28.6131832239172,77.20835584132921,2025-01-04 06:22:50,6,4,5,1,1
U001,28.612451804398347,77.20908023179248,2025-01-04 06:29:46,6,4,5,1,1
U001,28.61564032609408,77.20575677562107,2025-01-04 06:33:08,6,4,5,1,1
U001,28.61473649497222,77.21002657711719,2025-01-04 06:51:34,6,4,5,1,1
U001,28.610881280339417,77.21141979163625,2025-01-04 07:03:01,7,4,5,1,1
U001,28.614835857019685,77.21203901879528,2025-01-04 07:13:49,7,4,5,1,1
U001,28.61384951242984,77.20545330094191,2025-01-04 07:34:09,7,4,5,1,1
U001,28.611695533321143,77.21050309089028,2025-01-04 07:56:21,7,4,5,1,1
U001,28.621765637845645,77.19474797362336,2025-01-04 08:02:34,8,4,5,1,1
U001,28.629638233409768,77.19616873526218,2025-01-04 08:11:11,8,4,5,1,1
U001,28.62311848696796,77.1965344997823,2025-01-04 08:27:33,8,4,5,1,1
U001,28.62433768793636,77.19370182453186,2025-01-04 09:08:25,9,4,5,1,1
U001,28.6240739235188,77.19615832096734,2025-01-04 09:28:56,9,4,5,1,1
U001,28.62571531432252,77.19335648857408,2025-01-04 09:31:53,9,4,5,1,1
U001,28.62444533655476,77.19293008901906,2025-01-04 09:34:38,9,4,5,1,1
U001,28.62446466775823,77.1942036151938,2025-01-04 10:03:04,10,4,5,1,1
U001,28.62864443117905,77.19841677309813,2025-01-04 10:03:30,10,4,5,1,1
