user_id,latitude,longitude,timestamp,hour,day,weekday,month,is_weekend,distance_km,time_delta_hr,speed_kmh,kmeans_cluster,dbscan_cluster,iforest_anomaly,iforest_score,lof_anomaly,lof_score,ocsvm_anomaly,ocsvm_score,anomaly_consensus
U001,28.612346156753283,77.20844548207836,2025-01-01 05:15:46,5,1,2,1,0,0.3533291753331478,0.1088888888888888,3.2448597734676845,1,0,0,0.1913205270896412,0,-1.0120898747707503,0,4.227876050992661,0
U001,28.61499499610412,77.20651986003173,2025-01-01 05:18:20,5,1,2,1,0,0.3494060394430675,0.0427777777777777,8.167933389578202,1,0,0,0.17577153198847922,0,-1.0339026116612116,0,4.5517550763643175,0
U001,28.61543977606461,77.20877209349938,2025-01-01 05:30:55,5,1,2,1,0,0.2253418584562062,0.2097222222222222,1.0744777356852218,1,0,0,0.1925055701854701,0,-0.9799322404743542,0,3.8355888586069877,0
U001,28.614561966660663,77.20936225708508,2025-01-01 06:07:26,6,1,2,1,0,0.113340079487131,0.6086111111111111,0.1862274240774403,1,0,0,0.191106860951051,0,-0.9820121010012954,0,3.663691101790233,0
U001,28.61408541487584,77.20763889512048,2025-01-01 06:32:10,6,1,2,1,0,0.1763726784502506,0.4122222222222222,0.4278582496097725,1,0,0,0.19627092228117182,0,-0.9858117863183947,0,4.097195553163692,0
U001,28.614310358020205,77.21153528149785,2025-01-01 06:37:04,6,1,2,1,0,0.3811636578432872,0.0816666666666666,4.667310096040253,1,0,0,0.1845022881065752,0,-1.0014990703156594,0,4.43330771213593,0
U001,28.61742983076459,77.20847253340514,2025-01-01 06:39:25,6,1,2,1,0,0.4579269210368626,0.0391666666666666,11.69175117540926,1,0,0,0.17199222636466333,0,-1.1153167994537976,0,5.165134806191828,0
U001,28.61096807450788,77.21035267958904,2025-01-01 07:08:17,7,1,2,1,0,0.7415833661391278,0.4811111111111111,1.541397296824977,1,0,0,0.1612779619414363,0,-1.0420083264093878,0,4.813790591654593,0
U001,28.612276809730435,77.20812645462935,2025-01-01 07:19:38,7,1,2,1,0,0.2615411389842307,0.1891666666666666,1.382596329432057,1,0,0,0.19421965048612538,0,-0.9836583246917627,0,4.703908967575268,0
U001,28.611123716806446,77.20985705115606,2025-01-01 07:55:17,7,1,2,1,0,0.2120819786858473,0.5941666666666666,0.3569402165820712,1,0,0,0.18170257908959608,0,-1.0414692156421812,0,4.153873583502362,0
U001,28.636165523669607,77.21851997260485,2025-01-01 08:03:04,8,1,2,1,0,2.9100707126393903,0.1297222222222222,22.43309328801244,0,0,1,-0.05835898745473456,0,-1.3695680398336045,1,-2.60763851791015,1
U001,28.63092406741876,77.21610860029791,2025-01-01 08:09:33,8,1,2,1,0,0.6285444969370749,0.1080555555555555,5.816864239006349,0,0,0,0.1378868424132355,0,-1.1277154260975597,0,2.0592437836097037,0
U001,28.63013217936261,77.21972776978055,2025-01-01 08:32:30,8,1,2,1,0,0.3640367074523134,0.3825,0.9517299541236952,0,0,0,0.1484750611233549,0,-1.1097146442546582,0,1.2408036320369558,0
U001,28.6343868166988,77.21799377897486,2025-01-01 09:08:07,9,1,2,1,0,0.5024517324293477,0.5936111111111111,0.8464324926278203,0,0,0,0.1401783695049364,0,-1.1080517020385376,0,1.196956421154555,0
U001,28.627241391438925,77.21512736646748,2025-01-01 09:16:18,9,1,2,1,0,0.8423481455701123,0.1363888888888889,6.176076016400009,0,0,0,0.13535697671809305,0,-1.0479336952081575,0,3.6661340563184037,0
U001,28.62690584465782,77.21668533905549,2025-01-01 09:53:32,9,1,2,1,0,0.156571969798251,0.6205555555555555,0.2523093515101628,0,0,0,0.16374323556446535,0,-1.2535472379554915,0,1.9091084040994044,0
U001,28.628926862988145,77.21920380997318,2025-01-01 10:08:32,10,1,2,1,0,0.3330507963557623,0.25,1.3322031854230494,0,0,0,0.18409715397014315,0,-1.0047193154580412,0,2.455235441653466,0
U001,28.63160335546734,77.21647260484558,2025-01-01 10:54:15,10,1,2,1,0,0.3995360858073135,0.7619444444444444,0.5243638020074112,0,0,0,0.17614482484083027,0,-0.9998060999603625,0,2.114699126632532,0
U001,28.631448852427702,77.21727321827012,2025-01-01 10:57:18,10,1,2,1,0,0.0800045850729525,0.0508333333333333,1.5738606899597227,0,0,0,0.17169998599296254,0,-1.0241321025768673,0,0.8747093609379757,0
U001,28.634547773147187,77.21812024735166,2025-01-01 11:26:57,11,1,2,1,0,0.3543616373994498,0.4941666666666666,0.7170893168285662,0,0,0,0.1603621151360911,0,-1.1914209601607333,0,1.6654968844918212,0
U001,28.63117084077741,77.2204610625441,2025-01-01 11:53:19,11,1,2,1,0,0.439534570588911,0.4394444444444444,1.0002050910999238,0,0,0,0.1730841336831958,0,-1.0257515732397482,0,2.733286012952414,0
U001,28.63305140996583,77.21814538451356,2025-01-01 11:59:13,11,1,2,1,0,0.3079038371402824,0.0983333333333333,3.1312254624435503,0,0,0,0.1709254593662275,0,-1.0547134871200652,0,1.9789561625755692,0
U001,28.62984619664398,77.21981215953407,2025-01-01 12:04:49,12,1,2,1,0,0.3917731980414594,0.0933333333333333,4.197569979015636,0,0,0,0.17121951520879763,0,-1.0004646099414924,0,3.3131233149164228,0
U001,28.63007292037636,77.21837554942655,2025-01-01 12:19:57,12,1,2,1,0,0.1424607249524489,0.2522222222222222,0.5648222575207225,0,0,0,0.18168887833891895,0,-0.9763710182517655,0,2.109936815583014,0
U001,28.626707473713104,77.22215569111466,2025-01-01 12:22:15,12,1,2,1,0,0.525510743777843,0.0383333333333333,13.708975924639384,0,0,0,0.13702023686231896,0,-1.3016214050603403,0,4.042741104567428,0
U001,28.62904511893265,77.21867418684779,2025-01-01 12:43:51,12,1,2,1,0,0.4278195075399422,0.36,1.188387520944284,0,0,0,0.18311906469796152,0,-0.9976211698830632,0,3.4724703626314,0
U001,28.62852972287833,77.21698838838168,2025-01-01 13:07:54,13,1,2,1,0,0.1742299056820234,0.4008333333333333,0.4346692033647155,0,0,0,0.18434354379275125,0,-1.0243574099293806,0,2.708658094658036,0
U001,28.625716886428105,77.21758871480147,2025-01-01 13:13:16,13,1,2,1,0,0.3182140608138928,0.0894444444444444,3.557672729596318,0,0,0,0.1801202711148146,0,-1.2085486356690966,0,3.9251790695321294,0
U001,28.630472975683983,77.21654652713373,2025-01-01 13:41:01,13,1,2,1,0,0.5385463640395541,0.4625,1.1644245708963332,0,0,0,0.18255090102440152,0,-1.0167999215963497,0,3.543157520365858,0
U001,28.62856239702701,77.21708107162601,2025-01-01 14:00:57,14,1,2,1,0,0.2187588633444375,0.3322222222222222,0.6584714950167017,0,0,0,0.1871436822256458,0,-1.0182330502565737,0,3.0129121525560425,0
U001,28.63052391995065,77.21801254405636,2025-01-01 14:08:37,14,1,2,1,0,0.2362995677369127,0.1277777777777777,1.849300964897578,0,0,0,0.18574922375777336,0,-0.9808813852870818,0,2.849773022242802,0
U001,28.63117500643826,77.22066112009998,2025-01-01 14:25:27,14,1,2,1,0,0.268444095990383,0.2805555555555555,0.9568304411538404,0,0,0,0.17430272726400503,0,-1.0083869667884378,0,2.996166682661423,0
U001,28.62980012698642,77.21834981707215,2025-01-01 14:31:16,14,1,2,1,0,0.2725047090163221,0.0969444444444444,2.810936826529397,0,0,0,0.18303368480392102,0,-0.9836255830016458,0,3.197003917170969,0
U001,28.63146640191173,77.22035036793305,2025-01-01 14:58:17,14,1,2,1,0,0.2691695491513544,0.4502777777777778,0.5977855502436002,0,0,0,0.17670601387090906,0,-1.0072475082476045,0,2.9364380445842446,0
U001,28.62925377875433,77.21580162144811,2025-01-01 15:47:55,15,1,2,1,0,0.5075691837028729,0.8272222222222222,0.6135826263701619,0,0,0,0.17743511583832344,0,-1.0641603465835134,0,3.6786155504290914,0
U001,28.63014425254263,77.21602964530248,2025-01-01 15:49:14,15,1,2,1,0,0.1014863961672104,0.0219444444444444,4.624696534201996,0,0,0,0.16518307352329303,0,-0.9939287767334217,0,2.1210897466625003,0
U001,28.62660330889476,77.22321045961021,2025-01-01 15:52:06,15,1,2,1,0,0.8038801403582242,0.0477777777777777,16.82539828656748,0,0,0,0.09397417843979428,0,-1.4259614934443978,0,4.977938185875262,0
U001,28.628412201168903,77.21735565282329,2025-01-01 16:09:16,16,1,2,1,0,0.6058050060499047,0.2861111111111111,2.117376720174424,0,0,0,0.17682188320454378,0,-1.0228573921942055,0,4.158781788473602,0
U001,28.634796878191903,77.22465363515239,2025-01-01 16:16:13,16,1,2,1,0,1.0056565782078737,0.1158333333333333,8.681927293880925,0,0,0,0.07405515488862657,0,-1.2840126408346726,0,3.37810109385285,0
U001,28.6315117443867,77.21832180030619,2025-01-01 16:19:18,16,1,2,1,0,0.7178558889960197,0.0513888888888888,13.969087569652276,0,0,0,0.13715371798986326,0,-1.1989050086274216,0,4.1693792744500495,0
U001,28.631134718049164,77.22141859089214,2025-01-01 16:52:03,16,1,2,1,0,0.3051347124984962,0.5458333333333333,0.5590254274781611,0,0,0,0.17481218302752144,0,-1.1643029590168088,0,3.268532676300582,0
U001,28.63100612084728,77.21900175614547,2025-01-01 17:03:11,17,1,2,1,0,0.2363121675434618,0.1855555555555555,1.273538627479735,0,0,0,0.17692234378982702,0,-1.0027768309773373,0,2.70355370871558,0
U001,28.63049083110075,77.2177001442097,2025-01-01 17:10:47,17,1,2,1,0,0.1393594585167143,0.1266666666666666,1.1002062514477446,0,0,0,0.17210714479331102,0,-0.9684120856410411,0,2.1278817669746832,0
U001,28.630276488816467,77.22035740296596,2025-01-01 17:23:46,17,1,2,1,0,0.2604386842751575,0.2163888888888888,1.2035677322086868,0,0,0,0.16935143354170434,0,-1.0271112203762849,0,3.057237121453971,0
U001,28.63101609071993,77.21546145370507,2025-01-01 17:34:05,17,1,2,1,0,0.4848640605294022,0.1719444444444444,2.819887912610416,0,0,0,0.17084702222959575,0,-1.0255433352513836,0,2.8743444068569364,0
U001,28.62897612007628,77.21562421807728,2025-01-01 17:51:37,17,1,2,1,0,0.2273899606203265,0.2922222222222222,0.7781405496513075,0,0,0,0.17460261772835411,0,-1.0407678429103864,0,2.4734129995023384,0
U001,28.6336250025612,77.21483624549393,2025-01-01 18:26:28,18,1,2,1,0,0.5226214436424439,0.5808333333333333,0.8997786691118116,0,0,0,0.1500422135905694,0,-1.1093496441393067,0,1.6834677543767302,0
U001,28.629749050416063,77.21746943090793,2025-01-01 18:34:45,18,1,2,1,0,0.501791363471012,0.1380555555555555,3.634706053311154,0,0,0,0.16294368593621567,0,-1.0284801320463424,0,3.323035504799668,0
U001,28.63105808380252,77.2168731218524,2025-01-01 18:47:22,18,1,2,1,0,0.1567617191280365,0.2102777777777777,0.7454982679800947,0,0,0,0.16456346571873726,0,-0.9979851780969691,0,1.6852445381466712,0
U001,28.633376470088898,77.2125082747184,2025-01-01 18:49:31,18,1,2,1,0,0.4979265467169526,0.0358333333333333,13.895624559542862,0,0,0,0.11129477242041891,0,-1.2790654058072133,0,1.3348556646825624,0
U001,28.627463749181263,77.21645317287124,2025-01-01 18:50:49,18,1,2,1,0,0.7619045480256762,0.0216666666666666,35.16482529349275,0,0,0,0.07960554871993936,0,-1.4647119013970775,0,4.425497685642695,0
U001,28.614618614420635,77.23313916475101,2025-01-01 19:19:46,19,1,2,1,0,2.1662601418322014,0.4825,4.489658325040832,4,1,1,-0.023909863839478684,0,-0.9926847753917489,1,-0.17226643333981606,1
U001,28.608097262324097,77.22939559002734,2025-01-01 19:21:43,19,1,2,1,0,0.812017792328571,0.0325,24.985162840879106,4,1,0,0.006622327779608139,0,-1.318956183169566,0,2.5177542590545645,0
U001,28.608456832479497,77.23218962091006,2025-01-01 19:32:32,19,1,2,1,0,0.2756669781793895,0.1802777777777778,1.5291234536915288,4,1,0,0.06855637906660628,0,-1.0751421039843627,0,0.43546575677461696,0
U001,28.611122811389443,77.23211774269537,2025-01-01 19:56:27,19,1,2,1,0,0.2965263570778979,0.3986111111111111,0.743898874899256,4,1,0,0.07859149828675654,0,-1.0633053103886234,0,1.0221374355735247,0
U001,28.60955927633417,77.23270754497445,2025-01-01 20:02:11,20,1,2,1,0,0.183142587243635,0.0955555555555555,1.91660847115432,4,1,0,0.05720976366369779,0,-1.0733230012604864,0,0.0611341996418453,0
U001,28.607493904407324,77.23008104335706,2025-01-01 20:26:46,20,1,2,1,0,0.3442132932711518,0.4097222222222222,0.840113800526201,4,1,0,0.06883648624582778,0,-1.0231831804106137,0,0.9794588057023983,0
U001,28.611725465011933,77.22628818500235,2025-01-01 20:38:05,20,1,2,1,0,0.5987349668383393,0.1886111111111111,3.174441650394729,4,1,0,0.09464924740911801,0,-1.063420720970056,0,3.266744816258539,0
U001,28.608582914904844,77.23413201346669,2025-01-01 20:43:08,20,1,2,1,0,0.8416637052888067,0.0841666666666666,9.999964815312556,4,1,0,0.017147364434603185,0,-1.2963129446197517,0,0.8845959955307325,0
U001,28.6144921686777,77.2091401468089,2025-01-01 21:05:00,21,1,2,1,0,2.5265580198691104,0.3644444444444444,6.932628713055486,1,0,0,0.026682317849684,0,-1.0343110837250082,0,1.367398877739591,0
U001,28.61588469987247,77.21160591052053,2025-01-01 21:07:42,21,1,2,1,0,0.2861962555530445,0.045,6.359916790067656,1,0,0,0.15700189318624502,0,-1.0811731413334023,0,2.59444358981221,0
U001,28.60979942710395,77.20782521436746,2025-01-01 21:34:54,21,1,2,1,0,0.770751549642511,0.4533333333333333,1.7001872418584802,1,0,0,0.12733598965769305,0,-1.1693716892720853,0,2.665882854852468,0
U001,28.612474130691783,77.2115253562825,2025-01-01 21:35:02,21,1,2,1,0,0.4678863229128284,0.0022222222222222,210.5488453107728,1,0,0,0.0014981424121747189,1,-1.68007110696459,1,-2.6350459055347155,1
U001,28.615947681092248,77.20951104533184,2025-01-01 21:47:49,21,1,2,1,0,0.4334093433529996,0.2130555555555555,2.034255066585135,1,0,0,0.17491195885529115,0,-0.9909230821695589,0,2.692935278007747,0
U001,28.61445675637968,77.21045192341292,2025-01-01 22:31:18,22,1,2,1,0,0.1895232253263545,0.7247222222222223,0.2615115412705543,1,0,0,0.15786877500493973,0,-0.9777439264590143,0,1.3627861074432186,0
U001,28.61658634070196,77.20765164275248,2025-01-01 22:33:25,22,1,2,1,0,0.3616494476644516,0.0352777777777777,10.251480406236425,1,0,0,0.1369923285835259,0,-1.065598556311538,0,1.7406895039850117,0
U001,28.61455424454425,77.2069106600529,2025-01-01 22:44:53,22,1,2,1,0,0.2372528430283886,0.1911111111111111,1.241439294915987,1,0,0,0.1525640909230337,0,-0.9916209265663616,0,1.1655410325323796,0
U001,28.61596746226949,77.20902797649583,2025-01-01 22:56:55,22,1,2,1,0,0.2596334086373813,0.2005555555555555,1.2945710125963612,1,0,0,0.1622653664211373,0,-1.0084015667031614,0,1.4408501579179092,0
U001,28.61473869589781,77.20999999451236,2025-01-01 23:00:57,23,1,2,1,0,0.1663459591340283,0.0672222222222222,2.4745679871177773,1,0,0,0.143660847765524,0,-0.9648425586758721,0,0.5727469461902377,0
U001,28.61081259208828,77.20658819004507,2025-01-01 23:38:32,23,1,2,1,0,0.549095439933919,0.6263888888888889,0.8766046934643495,1,0,0,0.1155630525640487,0,-1.1681763060738106,0,0.9697277311757535,0
U001,28.616138054648594,77.20836147511038,2025-01-01 23:43:51,23,1,2,1,0,0.6169456007611491,0.0886111111111111,6.962395494483188,1,0,0,0.12349348395211507,0,-1.0243242830897434,0,1.4031780294654563,0
U001,28.61540825605292,77.21533566563944,2025-01-01 23:59:00,23,1,2,1,0,0.6855884469128459,0.2525,2.715201769951865,1,0,0,0.10824066001675142,0,-1.1664377014073402,0,2.0290309527818575,0
U001,28.61590441051311,77.2080381577621,2025-01-02 00:05:26,0,2,3,1,0,0.7144627330339526,0.1072222222222222,6.663383002389195,1,0,0,0.10450091785091054,0,-1.1753108325238097,0,1.2766125083870694,0
U001,28.61529685483793,77.2071430073612,2025-01-02 00:17:36,0,2,3,1,0,0.1104486073669485,0.2027777777777777,0.5446780637274174,1,0,0,0.13474029255173198,0,-1.1672694502462975,0,0.41990042945439576,0
U001,28.61568228449365,77.20935099976913,2025-01-02 00:52:40,0,2,3,1,0,0.2197482797479445,0.5844444444444444,0.3759951554622626,1,0,0,0.15514979947933288,0,-1.0004069723704931,0,0.7196793280928642,0
U001,28.6131930481769,77.20949082442833,2025-01-02 01:14:03,1,2,3,1,0,0.2771267640272666,0.3563888888888888,0.7775965319549181,1,0,0,0.17980505380763356,0,-0.9948187328943348,0,1.5626124955873042,0
U001,28.61375214836982,77.21004341910158,2025-01-02 01:17:38,1,2,3,1,0,0.0823083852891842,0.0597222222222222,1.3781869164700618,1,0,0,0.1695926961027866,0,-1.0108155532940193,0,0.8850076059255993,0
U001,28.61022066610488,77.20320709925845,2025-01-02 01:49:35,1,2,3,1,0,0.7742970031576939,0.5325,1.4540788791693784,1,0,0,0.0629723359467863,0,-1.2841368472617207,0,0.8242855142124785,0
U001,28.612560611317097,77.20961103033152,2025-01-02 02:11:44,2,2,3,1,0,0.6771166028003477,0.3691666666666666,1.834175899233448,1,0,0,0.15280982241441837,0,-1.0437304247602346,0,2.4754458541868676,0
U001,28.61606787540963,77.20758712655538,2025-01-02 02:36:12,2,2,3,1,0,0.4371757368999462,0.4077777777777778,1.0720930877655357,1,0,0,0.1716579192913586,0,-1.0355924417935136,0,2.6751536451364135,0
U001,28.615212426305536,77.21181038538266,2025-01-02 02:37:03,2,2,3,1,0,0.4230757037147257,0.0141666666666666,29.864167321039464,1,0,0,0.11586180727984924,0,-1.4886828437281034,0,2.8171165238281386,0
U001,28.612927222400007,77.2107112602395,2025-01-02 02:41:48,2,2,3,1,0,0.2758252385041135,0.0791666666666666,3.4841082758414337,1,0,0,0.17556532731232227,0,-0.9954510987099509,0,2.1240813101332723,0
U001,28.61237725937662,77.20520714711265,2025-01-02 02:50:32,2,2,3,1,0,0.5407557079525048,0.1455555555555555,3.715115550818736,1,0,0,0.1410647749468653,0,-1.037334096562559,0,2.573773907661627,0
U001,28.61466577635023,77.21179433654387,2025-01-02 03:15:37,3,2,3,1,0,0.6915294772835006,0.4180555555555555,1.6541568891831242,1,0,0,0.15121383648884246,0,-1.1452757211112625,0,2.858590016266147,0
U001,28.61371148948772,77.20950136617913,2025-01-02 03:26:55,3,2,3,1,0,0.2477052255442008,0.1883333333333333,1.315248985190447,1,0,0,0.19229305610712638,0,-0.9812604234281366,0,2.7980486386522525,0
U001,28.616167663587685,77.208295644801,2025-01-02 03:32:17,3,2,3,1,0,0.2973942043196423,0.0894444444444444,3.324904147673021,1,0,0,0.17932450940702416,0,-0.9975215615434013,0,3.1017163115405584,0
U001,28.612088915437127,77.21018441934764,2025-01-02 03:46:10,3,2,3,1,0,0.4895790926466405,0.2313888888888889,2.1158280114380625,1,0,0,0.18137127252265778,0,-1.0547168244234895,0,3.061760980292048,0
U001,28.61399649167783,77.20922278475399,2025-01-02 03:54:27,3,2,3,1,0,0.2319556716270071,0.1380555555555555,1.680161806553774,1,0,0,0.18995107867432687,0,-0.9850218693759235,0,2.8014563626689952,0
U001,28.61384368157761,77.20968356026674,2025-01-02 04:18:36,4,2,3,1,0,0.0480808118654214,0.4025,0.119455433206016,1,0,0,0.1732686297358889,0,-1.0155395669570093,0,2.420336399459943,0
U001,28.61752153756116,77.21106758832359,2025-01-02 04:24:54,4,2,3,1,0,0.4306960165964282,0.105,4.101866824727888,1,0,0,0.17197758728399098,0,-1.168116273861475,0,3.5375673663415466,0
U001,28.610690595347144,77.20727005961119,2025-01-02 04:25:09,4,2,3,1,0,0.8451944338465016,0.0041666666666666,202.8466641231604,1,0,1,-0.02721540584430493,0,-1.1289425658024832,1,-0.667706480539918,1
U001,28.613043004632534,77.20840134728385,2025-01-02 05:05:33,5,2,3,1,0,0.2839317280573157,0.6733333333333333,0.4216807842435383,1,0,0,0.19735893514507508,0,-0.9873836412235582,0,3.990380941459348,0
U001,28.61961909035073,77.20949113681615,2025-01-02 05:11:25,5,2,3,1,0,0.7389245228231258,0.0977777777777777,7.557182619781968,1,0,0,0.13841260831794816,0,-1.101340431690636,0,4.258217032592922,0
U001,28.61332124448537,77.21081486969543,2025-01-02 05:35:38,5,2,3,1,0,0.7121093835323578,0.4036111111111111,1.764345341167576,1,0,0,0.1690360733403628,0,-1.0240697369445746,0,4.133152941915563,0
U001,28.61740577627158,77.21130105226163,2025-01-02 06:10:25,6,2,3,1,0,0.4566519383553235,0.5797222222222222,0.7877081830757856,1,0,0,0.18330270840532847,0,-1.097795374734482,0,4.39501827651951,0
U001,28.61374817925492,77.20854438269603,2025-01-02 06:44:32,6,2,3,1,0,0.4876651802646865,0.5686111111111111,0.8576427205436599,1,0,0,0.19386928176658075,0,-1.0151522427561974,0,4.9129414000623495,0
U001,28.61353105152639,77.20958512016972,2025-01-02 06:47:51,6,2,3,1,0,0.1044206416567296,0.0552777777777777,1.8890166329860647,1,0,0,0.19125315975663815,0,-0.977668696707769,0,3.628330600504727,0
U001,28.610782526735345,77.20842871927393,2025-01-02 06:50:28,6,2,3,1,0,0.3258027421434838,0.0436111111111111,7.470636125583068,1,0,0,0.16709725160563027,0,-1.0627536797612451,0,4.553405121574224,0
U001,28.61244972903988,77.21013357226434,2025-01-02 06:53:15,6,2,3,1,0,0.2491256231745332,0.0463888888888888,5.370372715139638,1,0,0,0.19213203925684458,0,-1.0171150318109639,0,4.234480081174214,0
U001,28.61253723565814,77.2101326413788,2025-01-02 07:04:58,7,2,3,1,0,0.0097307162918503,0.1952777777777777,0.0498301261033589,1,0,0,0.16820606605762844,0,-1.1545446531975208,0,3.2092341984410933,0
U001,28.614081103386443,77.2088432497414,2025-01-02 07:08:41,7,2,3,1,0,0.212867043561759,0.0619444444444444,3.43641864045889,1,0,0,0.19487839815113206,0,-0.9629893768191735,0,4.641732871151847,0
U001,28.60977492900585,77.20824373899603,2025-01-02 07:14:35,7,2,3,1,0,0.4823877626518424,0.0983333333333333,4.905638264256026,1,0,0,0.16682680340512535,0,-1.0715652436202965,0,5.009205070820302,0
U001,28.61120044952454,77.2065298867021,2025-01-02 07:25:49,7,2,3,1,0,0.2304681794633831,0.1872222222222222,1.2309873087064975,1,0,0,0.18102624448214116,0,-1.149860001621692,0,4.483093279541032,0
U001,28.615263479501213,77.20759562328774,2025-01-02 07:40:12,7,2,3,1,0,0.4636111605757687,0.2397222222222222,1.933951538902396,1,0,0,0.19148218239693332,0,-1.0356455165564948,0,5.392669249166579,0
U001,28.62511364860436,77.21266478991375,2025-01-02 08:08:49,8,2,3,1,0,1.201864565296752,0.4769444444444444,2.519925704757313,0,0,0,0.0889519709947128,0,-1.0403101256686076,0,3.344787472293339,0
