user_id,latitude,longitude,timestamp,hour,day,weekday,month,is_weekend,distance_km,time_delta_hr,speed_kmh
U001,28.61454297022797,77.20918419698073,2025-01-01 04:02:13,4,1,2,1,0,0.19847005807977583,0.24083333333333334,0.8240971269748477
U001,28.61504719757691,77.20789419372034,2025-01-01 04:06:05,4,1,2,1,0,0.13783994898883475,0.06444444444444444,2.138895760171574
U001,28.61224357493605,77.20809148221319,2025-01-01 04:24:23,4,1,2,1,0,0.3123428849236743,0.305,1.024075032536637
U001,28.614231546357857,77.21030826681458,2025-01-01 04:26:39,4,1,2,1,0,0.3093369360869987,0.03777777777777778,8.188330661126436
U001,28.612920031034964,77.21102867094918,2025-01-01 05:07:26,5,1,2,1,0,0.16190334750576782,0.6797222222222222,0.2381904581204594
U001,28.61017360264326,77.20580412135045,2025-01-01 05:09:14,5,1,2,1,0,0.5944449498242346,0.03,19.81483166080782
U001,28.612346156753283,77.20844548207836,2025-01-01 05:15:46,5,1,2,1,0,0.35332917533314784,0.10888888888888888,3.2448597734676845
U001,28.61499499610412,77.20651986003173,2025-01-01 05:18:20,5,1,2,1,0,0.34940603944306753,0.042777777777777776,8.167933389578202
U001,28.61543977606461,77.20877209349938,2025-01-01 05:30:55,5,1,2,1,0,0.22534185845620622,0.20972222222222223,1.0744777356852218
U001,28.614561966660663,77.20936225708508,2025-01-01 06:07:26,6,1,2,1,0,0.11334007948713104,0.6086111111111111,0.18622742407744033
U001,28.61408541487584,77.20763889512048,2025-01-01 06:32:10,6,1,2,1,0,0.17637267845025065,0.4122222222222222,0.4278582496097725
U001,28.614310358020205,77.21153528149785,2025-01-01 06:37:04,6,1,2,1,0,0.38116365784328726,0.08166666666666667,4.667310096040253
U001,28.61742983076459,77.20847253340514,2025-01-01 06:39:25,6,1,2,1,0,0.45792692103686267,0.03916666666666667,11.691751175409259
U001,28.61096807450788,77.21035267958904,2025-01-01 07:08:17,7,1,2,1,0,0.7415833661391278,0.4811111111111111,1.541397296824977
U001,28.612276809730435,77.20812645462935,2025-01-01 07:19:38,7,1,2,1,0,0.26154113898423076,0.18916666666666668,1.382596329432057
U001,28.611123716806446,77.20985705115606,2025-01-01 07:55:17,7,1,2,1,0,0.2120819786858473,0.5941666666666666,0.3569402165820712
U001,28.636165523669607,77.21851997260485,2025-01-01 08:03:04,8,1,2,1,0,2.9100707126393903,0.1297222222222222,22.433093288012433
U001,28.63092406741876,77.21610860029791,2025-01-01 08:09:33,8,1,2,1,0,0.6285444969370749,0.10805555555555556,5.816864239006349
U001,28.63013217936261,77.21972776978055,2025-01-01 08:32:30,8,1,2,1,0,0.3640367074523134,0.3825,0.9517299541236952
U001,28.6343868166988,77.21799377897486,2025-01-01 09:08:07,9,1,2,1,0,0.5024517324293477,0.5936111111111111,0.8464324926278203
U001,28.627241391438925,77.21512736646748,2025-01-01 09:16:18,9,1,2,1,0,0.8423481455701123,0.1363888888888889,6.176076016400009
U001,28.62690584465782,77.21668533905549,2025-01-01 09:53:32,9,1,2,1,0,0.15657196979825103,0.6205555555555555,0.2523093515101628
U001,28.628926862988145,77.21920380997318,2025-01-01 10:08:32,10,1,2,1,0,0.33305079635576235,0.25,1.3322031854230494
U001,28.63160335546734,77.21647260484558,2025-01-01 10:54:15,10,1,2,1,0,0.39953608580731353,0.7619444444444444,0.5243638020074112
U001,28.631448852427702,77.21727321827012,2025-01-01 10:57:18,10,1,2,1,0,0.08000458507295258,0.050833333333333335,1.5738606899597227
U001,28.634547773147187,77.21812024735166,2025-01-01 11:26:57,11,1,2,1,0,0.3543616373994498,0.49416666666666664,0.7170893168285662
U001,28.63117084077741,77.2204610625441,2025-01-01 11:53:19,11,1,2,1,0,0.439534570588911,0.43944444444444447,1.0002050910999238
U001,28.63305140996583,77.21814538451356,2025-01-01 11:59:13,11,1,2,1,0,0.3079038371402824,0.09833333333333333,3.1312254624435503
U001,28.62984619664398,77.21981215953407,2025-01-01 12:04:49,12,1,2,1,0,0.39177319804145944,0.09333333333333334,4.197569979015636
U001,28.63007292037636,77.21837554942655,2025-01-01 12:19:57,12,1,2,1,0,0.1424607249524489,0.25222222222222224,0.5648222575207225
U001,28.626707473713104,77.22215569111466,2025-01-01 12:22:15,12,1,2,1,0,0.525510743777843,0.03833333333333333,13.708975924639384
U001,28.62904511893265,77.21867418684779,2025-01-01 12:43:51,12,1,2,1,0,0.42781950753994225,0.36,1.188387520944284
U001,28.62852972287833,77.21698838838168,2025-01-01 13:07:54,13,1,2,1,0,0.17422990568202348,0.4008333333333333,0.43466920336471554
U001,28.625716886428105,77.21758871480147,2025-01-01 13:13:16,13,1,2,1,0,0.31821406081389286,0.08944444444444444,3.557672729596318
U001,28.630472975683983,77.21654652713373,2025-01-01 13:41:01,13,1,2,1,0,0.5385463640395541,0.4625,1.1644245708963332
U001,28.62856239702701,77.21708107162601,2025-01-01 14:00:57,14,1,2,1,0,0.21875886334443753,0.3322222222222222,0.6584714950167017
U001,28.63052391995065,77.21801254405636,2025-01-01 14:08:37,14,1,2,1,0,0.2362995677369127,0.12777777777777777,1.849300964897578
U001,28.63117500643826,77.22066112009998,2025-01-01 14:25:27,14,1,2,1,0,0.26844409599038305,0.28055555555555556,0.9568304411538405
U001,28.62980012698642,77.21834981707215,2025-01-01 14:31:16,14,1,2,1,0,0.2725047090163221,0.09694444444444444,2.8109368265293972
U001,28.63146640191173,77.22035036793305,2025-01-01 14:58:17,14,1,2,1,0,0.26916954915135444,0.4502777777777778,0.5977855502436002
U001,28.62925377875433,77.21580162144811,2025-01-01 15:47:55,15,1,2,1,0,0.5075691837028729,0.8272222222222222,0.6135826263701619
U001,28.63014425254263,77.21602964530248,2025-01-01 15:49:14,15,1,2,1,0,0.10148639616721045,0.021944444444444444,4.624696534201996
U001,28.62660330889476,77.22321045961021,2025-01-01 15:52:06,15,1,2,1,0,0.8038801403582242,0.04777777777777778,16.82539828656748
U001,28.628412201168903,77.21735565282329,2025-01-01 16:09:16,16,1,2,1,0,0.6058050060499047,0.2861111111111111,2.1173767201744242
U001,28.634796878191903,77.22465363515239,2025-01-01 16:16:13,16,1,2,1,0,1.0056565782078737,0.11583333333333333,8.681927293880925
U001,28.6315117443867,77.21832180030619,2025-01-01 16:19:18,16,1,2,1,0,0.7178558889960197,0.05138888888888889,13.969087569652276
U001,28.631134718049164,77.22141859089214,2025-01-01 16:52:03,16,1,2,1,0,0.3051347124984962,0.5458333333333333,0.5590254274781611
U001,28.63100612084728,77.21900175614547,2025-01-01 17:03:11,17,1,2,1,0,0.23631216754346188,0.18555555555555556,1.2735386274797347
U001,28.63049083110075,77.2177001442097,2025-01-01 17:10:47,17,1,2,1,0,0.13935945851671433,0.12666666666666668,1.1002062514477446
U001,28.630276488816467,77.22035740296596,2025-01-01 17:23:46,17,1,2,1,0,0.2604386842751575,0.21638888888888888,1.2035677322086868
U001,28.63101609071993,77.21546145370507,2025-01-01 17:34:05,17,1,2,1,0,0.4848640605294022,0.17194444444444446,2.819887912610416
U001,28.62897612007628,77.21562421807728,2025-01-01 17:51:37,17,1,2,1,0,0.22738996062032651,0.2922222222222222,0.7781405496513075
U001,28.6336250025612,77.21483624549393,2025-01-01 18:26:28,18,1,2,1,0,0.5226214436424439,0.5808333333333333,0.8997786691118116
U001,28.629749050416063,77.21746943090793,2025-01-01 18:34:45,18,1,2,1,0,0.501791363471012,0.13805555555555554,3.634706053311154
U001,28.63105808380252,77.2168731218524,2025-01-01 18:47:22,18,1,2,1,0,0.15676171912803658,0.21027777777777779,0.7454982679800947
U001,28.633376470088898,77.2125082747184,2025-01-01 18:49:31,18,1,2,1,0,0.4979265467169526,0.035833333333333335,13.895624559542862
U001,28.627463749181263,77.21645317287124,2025-01-01 18:50:49,18,1,2,1,0,0.7619045480256762,0.021666666666666667,35.16482529349275
U001,28.614618614420635,77.23313916475101,2025-01-01 19:19:46,19,1,2,1,0,2.1662601418322014,0.4825,4.489658325040832
U001,28.608097262324097,77.22939559002734,2025-01-01 19:21:43,19,1,2,1,0,0.812017792328571,0.0325,24.985162840879106
U001,28.608456832479497,77.23218962091006,2025-01-01 19:32:32,19,1,2,1,0,0.2756669781793895,0.1802777777777778,1.5291234536915288
U001,28.611122811389443,77.23211774269537,2025-01-01 19:56:27,19,1,2,1,0,0.2965263570778979,0.39861111111111114,0.743898874899256
U001,28.60955927633417,77.23270754497445,2025-01-01 20:02:11,20,1,2,1,0,0.183142587243635,0.09555555555555556,1.9166084711543196
U001,28.607493904407324,77.23008104335706,2025-01-01 20:26:46,20,1,2,1,0,0.3442132932711518,0.4097222222222222,0.840113800526201
U001,28.611725465011933,77.22628818500235,2025-01-01 20:38:05,20,1,2,1,0,0.5987349668383393,0.18861111111111112,3.1744416503947295
U001,28.608582914904844,77.23413201346669,2025-01-01 20:43:08,20,1,2,1,0,0.8416637052888067,0.08416666666666667,9.999964815312556
U001,28.6144921686777,77.2091401468089,2025-01-01 21:05:00,21,1,2,1,0,2.5265580198691104,0.36444444444444446,6.932628713055486
U001,28.61588469987247,77.21160591052053,2025-01-01 21:07:42,21,1,2,1,0,0.2861962555530445,0.045,6.359916790067656
U001,28.60979942710395,77.20782521436746,2025-01-01 21:34:54,21,1,2,1,0,0.770751549642511,0.4533333333333333,1.7001872418584802
U001,28.612474130691783,77.2115253562825,2025-01-01 21:35:02,21,1,2,1,0,0.4678863229128284,0.0022222222222222222,210.54884531077278
U001,28.615947681092248,77.20951104533184,2025-01-01 21:47:49,21,1,2,1,0,0.4334093433529996,0.21305555555555555,2.034255066585135
U001,28.61445675637968,77.21045192341292,2025-01-01 22:31:18,22,1,2,1,0,0.18952322532635452,0.7247222222222223,0.2615115412705543
U001,28.61658634070196,77.20765164275248,2025-01-01 22:33:25,22,1,2,1,0,0.3616494476644516,0.035277777777777776,10.251480406236425
U001,28.61455424454425,77.2069106600529,2025-01-01 22:44:53,22,1,2,1,0,0.23725284302838864,0.19111111111111112,1.241439294915987
U001,28.61596746226949,77.20902797649583,2025-01-01 22:56:55,22,1,2,1,0,0.2596334086373813,0.20055555555555554,1.2945710125963612
U001,28.61473869589781,77.20999999451236,2025-01-01 23:00:57,23,1,2,1,0,0.16634595913402836,0.06722222222222222,2.4745679871177773
U001,28.61081259208828,77.20658819004507,2025-01-01 23:38:32,23,1,2,1,0,0.549095439933919,0.6263888888888889,0.8766046934643495
U001,28.616138054648594,77.20836147511038,2025-01-01 23:43:51,23,1,2,1,0,0.6169456007611491,0.08861111111111111,6.962395494483188
U001,28.61540825605292,77.21533566563944,2025-01-01 23:59:00,23,1,2,1,0,0.6855884469128459,0.2525,2.715201769951865
U001,28.61590441051311,77.2080381577621,2025-01-02 00:05:26,0,2,3,1,0,0.7144627330339526,0.10722222222222222,6.663383002389195
U001,28.61529685483793,77.2071430073612,2025-01-02 00:17:36,0,2,3,1,0,0.11044860736694853,0.20277777777777778,0.5446780637274174
U001,28.61568228449365,77.20935099976913,2025-01-02 00:52:40,0,2,3,1,0,0.21974827974794459,0.5844444444444444,0.3759951554622626
U001,28.6131930481769,77.20949082442833,2025-01-02 01:14:03,1,2,3,1,0,0.2771267640272666,0.35638888888888887,0.7775965319549181
U001,28.61375214836982,77.21004341910158,2025-01-02 01:17:38,1,2,3,1,0,0.08230838528918424,0.059722222222222225,1.3781869164700618
U001,28.61022066610488,77.20320709925845,2025-01-02 01:49:35,1,2,3,1,0,0.7742970031576939,0.5325,1.4540788791693784
U001,28.612560611317097,77.20961103033152,2025-01-02 02:11:44,2,2,3,1,0,0.6771166028003477,0.36916666666666664,1.8341758992334476
U001,28.61606787540963,77.20758712655538,2025-01-02 02:36:12,2,2,3,1,0,0.43717573689994627,0.4077777777777778,1.0720930877655357
U001,28.615212426305536,77.21181038538266,2025-01-02 02:37:03,2,2,3,1,0,0.4230757037147257,0.014166666666666666,29.864167321039464
U001,28.612927222400007,77.2107112602395,2025-01-02 02:41:48,2,2,3,1,0,0.2758252385041135,0.07916666666666666,3.4841082758414337
U001,28.61237725937662,77.20520714711265,2025-01-02 02:50:32,2,2,3,1,0,0.5407557079525048,0.14555555555555555,3.7151155508187355
U001,28.61466577635023,77.21179433654387,2025-01-02 03:15:37,3,2,3,1,0,0.6915294772835006,0.41805555555555557,1.6541568891831242
U001,28.61371148948772,77.20950136617913,2025-01-02 03:26:55,3,2,3,1,0,0.24770522554420082,0.18833333333333332,1.315248985190447
U001,28.616167663587685,77.208295644801,2025-01-02 03:32:17,3,2,3,1,0,0.29739420431964236,0.08944444444444444,3.3249041476730206
U001,28.612088915437127,77.21018441934764,2025-01-02 03:46:10,3,2,3,1,0,0.48957909264664057,0.2313888888888889,2.1158280114380625
U001,28.61399649167783,77.20922278475399,2025-01-02 03:54:27,3,2,3,1,0,0.23195567162700712,0.13805555555555554,1.680161806553774
U001,28.61384368157761,77.20968356026674,2025-01-02 04:18:36,4,2,3,1,0,0.04808081186542147,0.4025,0.11945543320601607
U001,28.61752153756116,77.21106758832359,2025-01-02 04:24:54,4,2,3,1,0,0.4306960165964282,0.105,4.101866824727888
U001,28.610690595347144,77.20727005961119,2025-01-02 04:25:09,4,2,3,1,0,0.8451944338465016,0.004166666666666667,202.8466641231604
U001,28.613043004632534,77.20840134728385,2025-01-02 05:05:33,5,2,3,1,0,0.28393172805731576,0.6733333333333333,0.4216807842435383
U001,28.61961909035073,77.20949113681615,2025-01-02 05:11:25,5,2,3,1,0,0.7389245228231258,0.09777777777777778,7.557182619781968
U001,28.61332124448537,77.21081486969543,2025-01-02 05:35:38,5,2,3,1,0,0.7121093835323578,0.4036111111111111,1.764345341167576
U001,28.61740577627158,77.21130105226163,2025-01-02 06:10:25,6,2,3,1,0,0.45665193835532353,0.5797222222222222,0.7877081830757856
U001,28.61374817925492,77.20854438269603,2025-01-02 06:44:32,6,2,3,1,0,0.4876651802646865,0.5686111111111111,0.8576427205436599
U001,28.61353105152639,77.20958512016972,2025-01-02 06:47:51,6,2,3,1,0,0.10442064165672969,0.05527777777777778,1.8890166329860647
U001,28.610782526735345,77.20842871927393,2025-01-02 06:50:28,6,2,3,1,0,0.3258027421434838,0.043611111111111114,7.470636125583068
U001,28.61244972903988,77.21013357226434,2025-01-02 06:53:15,6,2,3,1,0,0.2491256231745332,0.04638888888888889,5.370372715139638
U001,28.61253723565814,77.2101326413788,2025-01-02 07:04:58,7,2,3,1,0,0.009730716291850364,0.19527777777777777,0.04983012610335891
U001,28.614081103386443,77.2088432497414,2025-01-02 07:08:41,7,2,3,1,0,0.21286704356175903,0.06194444444444445,3.43641864045889
U001,28.60977492900585,77.20824373899603,2025-01-02 07:14:35,7,2,3,1,0,0.48238776265184247,0.09833333333333333,4.905638264256026
U001,28.61120044952454,77.2065298867021,2025-01-02 07:25:49,7,2,3,1,0,0.23046817946338316,0.18722222222222223,1.2309873087064975
U001,28.615263479501213,77.20759562328774,2025-01-02 07:40:12,7,2,3,1,0,0.46361116057576873,0.23972222222222223,1.9339515389023956
U001,28.62511364860436,77.21266478991375,2025-01-02 08:08:49,8,2,3,1,0,1.201864565296752,0.47694444444444445,2.519925704757313
U001,28.624427623105568,77.20859903080638,2025-01-02 08:10:11,8,2,3,1,0,0.4041005785925493,0.02277777777777778,17.741001011380213
U001,28.620836404271508,77.21374375607265,2025-01-02 08:17:00,8,2,3,1,0,0.6415781672921299,0.11361111111111111,5.647142792791364
U001,28.62334930276485,77.2091985999521,2025-01-02 08:45:18,8,2,3,1,0,0.5243003856095446,0.4716666666666667,1.1115909235538048
U001,28.62130157363923,77.21613960316616,2025-01-02 08:59:38,8,2,3,1,0,0.714727000071899,0.2388888888888889,2.9918804654172515
U001,28.63534482954256,77.21748837822233,2025-01-02 09:19:28,9,2,3,1,0,1.5670778511416918,0.33055555555555555,4.740739717739572
U001,28.630038280203944,77.21816216422629,2025-01-02 09:33:38,9,2,3,1,0,0.5937143360239594,0.2361111111111111,2.5145548349250046
U001,28.63176724151876,77.21849442717475,2025-01-02 09:43:21,9,2,3,1,0,0.19496749956466367,0.16194444444444445,1.2039159492843725
U001,28.627949687414144,77.2175849735921,2025-01-02 10:20:40,10,2,3,1,0,0.4336735403844441,0.6219444444444444,0.6972866214309955
U001,28.6301594794772,77.21671633950899,2025-01-02 10:23:00,10,2,3,1,0,0.25993197915268756,0.03888888888888889,6.683965178211966
U001,28.630536433729404,77.21565775070763,2025-01-02 10:35:01,10,2,3,1,0,0.11149599224226169,0.20027777777777778,0.5567067573816118
U001,28.627213606052287,77.21542428880441,2025-01-02 10:54:17,10,2,3,1,0,0.3701835202190126,0.3211111111111111,1.1528206512010772
U001,28.627609232723355,77.21571365270643,2025-01-02 11:04:06,11,2,3,1,0,0.05227717175425642,0.16361111111111112,0.319520913947917
U001,28.63084135808485,77.21431775078763,2025-01-02 11:24:16,11,2,3,1,0,0.3843524716826888,0.33611111111111114,1.1435280149237022
U001,28.629594711450807,77.21476113547928,2025-01-02 11:30:42,11,2,3,1,0,0.14521831134669344,0.10722222222222222,1.3543676705909233
U001,28.62990405358232,77.21841382773518,2025-01-02 11:48:36,11,2,3,1,0,0.35815688879568,0.29833333333333334,1.2005258842313296
U001,28.63109115615878,77.22275469610616,2025-01-02 12:39:24,12,2,3,1,0,0.4437512053874852,0.8466666666666667,0.5241155969143526
U001,28.632011810570607,77.21817933678763,2025-01-02 12:44:29,12,2,3,1,0,0.45812989746226845,0.08472222222222223,5.407434855292348
U001,28.629326631500984,77.22006858768522,2025-01-02 12:46:19,12,2,3,1,0,0.3509246660979487,0.030555555555555555,11.484807254114685
U001,28.63174378978016,77.21959457202185,2025-01-02 12:58:13,12,2,3,1,0,0.27272825062528455,0.19833333333333333,1.3751004233207624
U001,28.627502172616666,77.21545250681575,2025-01-02 12:58:57,12,2,3,1,0,0.6211923600461834,0.012222222222222223,50.824829458324096
U001,28.63048261306077,77.21839191443193,2025-01-02 13:06:36,13,2,3,1,0,0.4383339950026287,0.1275,3.437913686295127
U001,28.63136648404065,77.215842047886,2025-01-02 13:14:02,13,2,3,1,0,0.2675672337673846,0.1238888888888889,2.15973551919862
U001,28.63099961539849,77.2161764813128,2025-01-02 13:44:43,13,2,3,1,0,0.05224483257021865,0.5113888888888889,0.10216262751373555
U001,28.63144493526494,77.21581158006741,2025-01-02 13:55:39,13,2,3,1,0,0.060994268453852724,0.18222222222222223,0.3347246439540698
U001,28.63453116706661,77.22423762357708,2025-01-02 14:01:15,14,2,3,1,0,0.8910850541362181,0.09333333333333334,9.547339865745194
U001,28.629734163262608,77.21708619133449,2025-01-02 14:14:53,14,2,3,1,0,0.8784462969117488,0.22722222222222221,3.8660228225944935
U001,28.629641692688026,77.22021021788207,2025-01-02 14:40:31,14,2,3,1,0,0.30507725109931944,0.4272222222222222,0.7140949960712288
U001,28.635515066348795,77.21812850633073,2025-01-02 15:26:42,15,2,3,1,0,0.6839614326290608,0.7697222222222222,0.8885821571507106
U001,28.631269428584776,77.21848683968192,2025-01-02 15:32:52,15,2,3,1,0,0.47338694370229295,0.10277777777777777,4.605927019806094
U001,28.63127299646784,77.21524432575193,2025-01-02 15:46:24,15,2,3,1,0,0.3164637291480575,0.22555555555555556,1.4030411637105997
U001,28.62983360155252,77.21474030398245,2025-01-02 16:04:56,16,2,3,1,0,0.16744235540043065,0.3088888888888889,0.5420795678431208
U001,28.6300525138042,77.22102754678845,2025-01-02 16:23:29,16,2,3,1,0,0.6141138795846769,0.30916666666666665,1.9863521711633756
U001,28.63088649976922,77.21637629637962,2025-01-02 16:54:04,16,2,3,1,0,0.46333228567570584,0.5097222222222222,0.9089897702629652
U001,28.63122941930753,77.21680063719994,2025-01-02 17:23:13,17,2,3,1,0,0.05629535496603284,0.48583333333333334,0.11587380095924427
U001,28.63099948139068,77.22178851634324,2025-01-02 17:51:14,17,2,3,1,0,0.48747965862369347,0.46694444444444444,1.0439778530905988
U001,28.629692939083565,77.21753149101761,2025-01-02 17:57:44,17,2,3,1,0,0.44014941253566203,0.10833333333333334,4.062917654175342
U001,28.63098428533036,77.21616860167357,2025-01-02 17:59:43,17,2,3,1,0,0.1957341668218795,0.03305555555555555,5.921369752594674
U001,28.63240446482731,77.21923403320334,2025-01-02 18:33:14,18,2,3,1,0,0.3382986650119307,0.5586111111111111,0.6056067598423424
U001,28.62940755138014,77.21660795333041,2025-01-02 18:47:56,18,2,3,1,0,0.4204050627748678,0.245,1.7159390317341543
U001,28.6297745863436,77.21712102038897,2025-01-02 18:59:10,18,2,3,1,0,0.06460016553428016,0.18722222222222223,0.34504539454511657
U001,28.619213063791324,77.21213029723704,2025-01-02 19:44:06,19,2,3,1,0,1.2714045312827569,0.7488888888888889,1.6977211842054616
U001,28.62395200525344,77.2090879350482,2025-01-02 19:46:30,19,2,3,1,0,0.6048598812540732,0.04,15.12149703135183
U001,28.62405446730688,77.2115784327206,2025-01-02 19:51:06,19,2,3,1,0,0.2433517395139847,0.07666666666666666,3.174153124095453
U001,28.624404580061835,77.21285357071832,2025-01-02 19:59:26,19,2,3,1,0,0.1304061838523887,0.1388888888888889,0.9389245237371986
U001,28.61118836924164,77.22939181683844,2025-01-02 20:06:16,20,2,3,1,0,2.1830367049274964,0.11388888888888889,19.16812716521704
U001,28.611185286279948,77.22997501816597,2025-01-02 20:12:57,20,2,3,1,0,0.05693131332765002,0.11138888888888888,0.5111040597993518
U001,28.60996881648551,77.22945633057745,2025-01-02 20:18:17,20,2,3,1,0,0.14443125850588867,0.08888888888888889,1.6248516581912475
U001,28.61182350753515,77.22631305574403,2025-01-02 20:29:27,20,2,3,1,0,0.3697038857161651,0.18611111111111112,1.9864686396689466
U001,28.611211573767683,77.22756806161806,2025-01-02 21:05:00,21,2,3,1,0,0.14013748950076363,0.5925,0.23651896962154198
U001,28.60976056964404,77.23035485533009,2025-01-02 21:11:08,21,2,3,1,0,0.31628731907694974,0.10222222222222223,3.094115077926682
U001,28.6085695568498,77.23057217645079,2025-01-02 21:14:54,21,2,3,1,0,0.1341229953204315,0.06277777777777778,2.1364724918298825
U001,28.61188447106458,77.22838065680432,2025-01-02 21:42:36,21,2,3,1,0,0.42618509686092004,0.46166666666666667,0.923144614139177
U001,28.613350794916418,77.23064803224806,2025-01-02 21:54:28,21,2,3,1,0,0.2749036391837614,0.19777777777777777,1.3899622205920519
U001,28.613929415923074,77.20823125287865,2025-01-02 22:00:52,22,2,3,1,0,2.1891501413086036,0.10666666666666667,20.523282574768157
U001,28.61499340206664,77.2097565045672,2025-01-02 22:27:43,22,2,3,1,0,0.19016875603543434,0.4475,0.4249581140456633
U001,28.61776574491275,77.21146008971142,2025-01-02 22:46:32,22,2,3,1,0,0.35026158183059325,0.3136111111111111,1.1168659828079146
U001,28.61527823340933,77.21018620085303,2025-01-02 22:48:17,22,2,3,1,0,0.3032637842201465,0.029166666666666667,10.397615458976452
U001,28.61851153305209,77.21032450521447,2025-01-02 22:50:29,22,2,3,1,0,0.35977988955775997,0.03666666666666667,9.812178806120727
U001,28.61392591589167,77.2094360402812,2025-01-02 23:07:52,23,2,3,1,0,0.5172200182058206,0.2897222222222222,1.7852272919855747
U001,28.617933652724933,77.21217098823145,2025-01-02 23:39:42,23,2,3,1,0,0.5194856181722595,0.5305555555555556,0.979135196555044
U001,28.61404670196244,77.20802423582211,2025-01-02 23:51:01,23,2,3,1,0,0.5921546547281406,0.18861111111111112,3.139553397674972
U001,28.613803813284047,77.2111685996634,2025-01-03 00:07:58,0,3,4,1,0,0.3081208760682574,0.2825,1.0906933666133005
U001,28.61618065916145,77.21120877243209,2025-01-03 00:11:01,0,3,4,1,0,0.26432229285583386,0.050833333333333335,5.199782810278699
U001,28.613568461181128,77.20736241337285,2025-01-03 00:24:31,0,3,4,1,0,0.47469599190184286,0.225,2.1097599640081905
U001,28.61455404125661,77.20601332487803,2025-01-03 00:26:35,0,3,4,1,0,0.17132600583104507,0.034444444444444444,4.973980814449695
U001,28.614249062517995,77.20906203244064,2025-01-03 00:34:34,0,3,4,1,0,0.29952211119101474,0.13305555555555557,2.251105637343743
U001,28.61461873050726,77.2097910512234,2025-01-03 01:15:36,1,3,4,1,0,0.08218098375915074,0.6838888888888889,0.12016715740574438
U001,28.612736357918926,77.2095770405912,2025-01-03 01:25:21,1,3,4,1,0,0.21035020604584215,0.1625,1.2944628064359516
U001,28.61452621928911,77.20638827996892,2025-01-03 01:31:38,1,3,4,1,0,0.3694578284678665,0.10472222222222222,3.5279792638841365
U001,28.613621380935346,77.20637833320475,2025-01-03 01:36:31,1,3,4,1,0,0.1006181191968681,0.08138888888888889,1.2362635805758537
U001,28.613491118324497,77.20783072784823,2025-01-03 01:43:08,1,3,4,1,0,0.14251299432335632,0.11027777777777778,1.2923092684233821
U001,28.614838291049274,77.21270032367362,2025-01-03 02:05:43,2,3,4,1,0,0.49838629357473124,0.3763888888888889,1.3241259460288062
U001,28.612134490725715,77.20578423634599,2025-01-03 02:15:10,2,3,4,1,0,0.7390303591440066,0.1575,4.692256248533376
U001,28.61190757900478,77.20663324084317,2025-01-03 02:26:06,2,3,4,1,0,0.08663220133640791,0.18222222222222223,0.47542061709004335
U001,28.61398055141781,77.20869357842096,2025-01-03 02:52:43,2,3,4,1,0,0.3059109064160828,0.4436111111111111,0.6895925254213514
U001,28.613097185681323,77.21355263781005,2025-01-03 03:05:00,3,3,4,1,0,0.4843794883100978,0.20472222222222222,2.3660327787196094
